Date,URL,Source,Case,Judgment,Parcel,Address,Address2,Value,Atty,Atty_Contact
"Auction Starts
07/21/2025 10:00 AM ET",https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/21/2025,Realforeclose.com,502023CA001518XXXXMB,"$175,880.15 ",3.64E+16,640 FORESTERIA DR,"LAKE PARK, FL- 33403",,,
"Auction Starts
07/29/2025 10:00 AM ET",https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/29/2025,Realforeclose.com,502023CA000886XXXXMB,"$249,769.31 ",Property Appraiser,730 NORTH B STREET,"LAKE WORTH, FL- 33460",,,
"Auction Starts
07/28/2025 10:00 AM ET",https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/28/2025,Realforeclose.com,502024CA008790XXXAMB,"$39,166.60 ",4.34E+14,2606 S GARDEN DR 107,"LAKE WORTH, FL- 33461",,,
"Auction Starts
07/10/2025 10:00 AM ET",https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,502024CA000314XXXAMB,"$79,990.31 ",4.24E+14,6075 MOONBEAM DR,"LAKE WORTH, FL- 33463",,,
"Auction Starts
08/07/2025 10:00 AM ET",https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/07/2025,Realforeclose.com,502022CA007037XXXXMB,"$411,782.35 ",4.25E+14,6758 LAKE NONA PL,"LAKE WORTH, FL- 33463",,,
"Auction Starts
08/05/2025 10:00 AM ET",https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/05/2025,Realforeclose.com,502025CA000245XXXAMB,"$22,224.59 ",4.24E+14,4584 SUBURBAN PINES DR,"LAKE WORTH, FL- 33463",,,
"Auction Starts
07/16/2025 10:00 AM ET",https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,502022CA003022XXXXMB,"$433,073.03 ",4.24E+14,8444 LINDEN WAY,"LAKE WORTH, FL- 33467",,,
"Auction Starts
07/16/2025 10:00 AM ET",https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,502024CA008769XXXAMB,"$29,508.63 ",4.24E+14,835 SALEM LN,"LAKE WORTH, FL- 33467",,,
"Auction Starts
07/21/2025 10:00 AM ET",https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/21/2025,Realforeclose.com,502024CA003304XXXAMB,"$172,224.51 ",4.24E+14,123 AMHERST LN,"LAKE WORTH, FL- 33467",,,
"Auction Starts
07/28/2025 10:00 AM ET",https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/28/2025,Realforeclose.com,502024CA001925XXXAMB,"$36,433.65 ",4.24E+14,811 SALEM LN,"LAKE WORTH, FL- 33467",,,
"Auction Starts
08/05/2025 10:00 AM ET",https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/05/2025,Realforeclose.com,502024CA005838XXXAMB,"$221,469.10 ",4.04E+16,716 LA COSTA WAY,"LANTANA, FL- 33462",,,
"Auction Starts
07/15/2025 10:00 AM ET",https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,CACE-23-022414,"$249,316.03 ",4.94E+11,3940 NW 34 AVE,"LAUDERDALE LAKES, 33309",,,
"Auction Starts
07/22/2025 10:00 AM ET",https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/22/2025,Realforeclose.com,CACE-24-008927,"$307,549.43 ",4.94E+11,4390 NW 38 TER,"LAUDERDALE LAKES, 33309",,,
"Auction Starts
07/15/2025 10:00 AM ET",https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,CACE-23-017801,"$34,186.67 ",494230BB0690,2800 SOMERSET DR,"LAUDERDALE LAKES, 33311",,,
"Auction Starts
07/25/2025 10:00 AM ET",https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/25/2025,Realforeclose.com,COCE-24-066691,"$24,460.75 ",494230AG0440,2811 SOMERSET DR,"LAUDERDALE LAKES, 33311",,,
"Auction Starts
07/18/2025 10:00 AM ET",https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,COWE-24-071521,"$18,090.74 ",494124JJ0270,3101 NW 47 TER,"LAUDERDALE LAKES, 33319",,,
"Auction Starts
07/23/2025 10:00 AM ET",https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,CACE-22-004439,"$284,056.03 ",5.04E+11,720 NW 33 TER,"LAUDERHILL, 33311",,,
"Auction Starts
07/24/2025 10:00 AM ET",https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/24/2025,Realforeclose.com,CACE-21-021290,"$357,725.34 ",4.94E+11,3321 NW 17 CT,"LAUDERHILL, 33311",,,
"Auction Starts
07/09/2025 10:00 AM ET",https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/09/2025,Realforeclose.com,CACE-24-014865,"$91,225.93 ",494125DJ0930,4751 NW 21 ST,"LAUDERHILL, 33313",,,
"Auction Starts
07/09/2025 10:00 AM ET",https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/09/2025,Realforeclose.com,CACE-25-000141,"$7,310.63 ",494125GG0520,2011 NW 46 AVE,"LAUDERHILL, 33313",,,
"Auction Starts
07/29/2025 10:00 AM ET",https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/29/2025,Realforeclose.com,CACE-24-016887,"$90,832.04 ",494135DJ0030,5713 NW 16 ST,"LAUDERHILL, 33313",,,
"Auction Starts
07/29/2025 10:00 AM ET",https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/29/2025,Realforeclose.com,CACE-24-017937,"$77,406.22 ",494126CJ0400,2800 NW 56 AVE,"LAUDERHILL, 33313",,,
"Auction Starts
07/29/2025 10:00 AM ET",https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/29/2025,Realforeclose.com,CACE-25-000021,"$88,450.66 ",494126DK0910,2471 NW 56 AVE,"LAUDERHILL, 33313",,,
"Auction Starts
07/11/2025 10:00 AM ET",https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,COCE-23-066268,"$7,943.16 ",4.94E+11,3110 ENCLAVE WAY,"LAUDERHILL, 33319",,,
"Auction Starts
07/22/2025 10:00 AM ET",https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/22/2025,Realforeclose.com,CACE-23-019930,"$117,370.34 ",494123BM2140,5860 NW 44 ST,"LAUDERHILL, 33319",,,
"Auction Starts
07/22/2025 10:00 AM ET",https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/22/2025,Realforeclose.com,CACE-25-000324,"$21,382.65 ",494123AM0390,6060 S FALLS CIRCLE DR,"LAUDERHILL, 33319",,,
"Auction Starts
07/22/2025 10:00 AM ET",https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/22/2025,Realforeclose.com,CACE-25-001945,"$35,854.54 ",494123BD0210,6201 N FALLS CIRCLE DR,"LAUDERHILL, 33319",,,
"Auction Starts
07/24/2025 10:00 AM ET",https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/24/2025,Realforeclose.com,CACE-24-002527,"$53,115.93 ",494123HJ0070,5570 NW 44 ST,"LAUDERHILL, 33319",,,
"Auction Starts
07/29/2025 10:00 AM ET",https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/29/2025,Realforeclose.com,CACE-24-005725,"$37,882.09 ",494123DC0370,4152 INVERRARY DR,"LAUDERHILL, 33319",,,
"Auction Starts
07/24/2025 10:00 AM ET",https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/24/2025,Realforeclose.com,CACE-24-018123,"$718,185.22 ",4.84E+11,3840 NE 22 TER,"LIGHTHOUSE POINT, 33064",,,
"Auction Starts
07/30/2025 10:00 AM ET",https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/30/2025,Realforeclose.com,CACE-24-007723,"$1,804,295.06 ",4.84E+11,4220 NE 27 AVE,"LIGHTHOUSE POINT, 33064",,,
"Auction Starts
07/16/2025 10:00 AM ET",https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,502024CA004826XXXAMB,"$538,847.78 ",4.04E+14,16229 TANGERINE BLVD,"LOXAHATCHEE, FL- 33470",,,
"Auction Starts
08/05/2025 10:00 AM ET",https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/05/2025,Realforeclose.com,502024CA009909XXXAMB,"$655,647.22 ",4.14E+14,6574 GRAPEVIEW BLVD,"LOXAHATCHEE, FL- 33470",,,
"Auction Starts
07/11/2025 10:00 AM ET",https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,CONO-25-018839,"$10,393.56 ",4.84E+11,980 NW 69 AVE,"MARGATE, 33063",,,
"Auction Starts
07/18/2025 10:00 AM ET",https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,CONO-23-006202,"$21,588.76 ",4.84E+11,6925 NW 11 ST,"MARGATE, 33063",,,
"Auction Starts
07/09/2025 10:00 AM ET",https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/09/2025,Realforeclose.com,CACE-18-017205,"$311,588.58 ",5.14E+11,7612 SHALIMAR ST,"MIRAMAR, 33023",,,
"Auction Starts
07/22/2025 10:00 AM ET",https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/22/2025,Realforeclose.com,CACE-18-017222,"$340,743.76 ",5.14E+11,7745 HARBOUR BLVD,"MIRAMAR, 33023",,,
"Auction Starts
07/23/2025 10:00 AM ET",https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,CACE-21-015613,"$55,042.30 ",5.14E+11,9571 ASHLEY DR,"MIRAMAR, 33025",,,
"Auction Starts
07/18/2025 10:00 AM ET",https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,COWE-25-015194,"$9,290.10 ",5.14E+11,2304 SW 164 AVE,"MIRAMAR, 33027",,,
"Auction Starts
07/22/2025 10:00 AM ET",https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/22/2025,Realforeclose.com,CACE-24-007000,"$15,850.94 ",5.14E+11,14162 SW 52 LN,"MIRAMAR, 33027",,,
"Auction Starts
07/23/2025 10:00 AM ET",https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,CACE-24-007807,"$478,656.85 ",5.14E+11,2161 SW 148 AVE,"MIRAMAR, 33027",,,
"Auction Starts
07/30/2025 10:00 AM ET",https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/30/2025,Realforeclose.com,CACE-24-005623,"$458,734.24 ",5.14E+11,2152 SW 148 AVE,"MIRAMAR, 33027",,,
"Auction Starts
07/31/2025 10:00 AM ET",https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/31/2025,Realforeclose.com,CACE-24-012434,"$869,470.71 ",5.14E+11,3401 SW 130 AVE,"MIRAMAR, 33027",,,
"Auction Starts
07/16/2025 10:00 AM ET",https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,CACE-22-006149,"$630,628.84 ",5.14E+11,18022 SW 33 ST,"MIRAMAR, 33029",,,
"Auction Starts
07/22/2025 10:00 AM ET",https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/22/2025,Realforeclose.com,CACE-22-006810,"$710,701.39 ",5.14E+11,17869 SW 54 ST,"MIRAMAR, 33029",,,
"Auction Starts
07/15/2025 10:00 AM ET",https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,CACE-23-013000,"$185,314.38 ",4.94E+11,8015 SW 6 ST,"NORTH LAUDERDALE, 33068",,,
"Auction Starts
07/17/2025 10:00 AM ET",https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,CACE-24-013832,"$242,108.99 ",4.94E+11,8453 N CORAL CIR,"NORTH LAUDERDALE, 33068",,,
"Auction Starts
07/31/2025 10:00 AM ET",https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/31/2025,Realforeclose.com,CACE-24-015512,"$232,165.98 ",4.94E+11,1312 SW 75 AVE,"NORTH LAUDERDALE, 33068",,,
"Auction Starts
07/09/2025 10:00 AM ET",https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/09/2025,Realforeclose.com,502024CA006484XXXAMB,"$584,328.81 ",6.84E+16,20 YACHT CLUB DR 403,"NORTH PALM BEACH, FL- 33408",,,
"Auction Starts
07/22/2025 10:00 AM ET",https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/22/2025,Realforeclose.com,502024CA010821XXXAMB,"$251,427.98 ",Property Appraiser,132 LAKE SHORE DR # 1117,"NORTH PALM BEACH, FL- 33408",,,
"Auction Starts
07/29/2025 10:00 AM ET",https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/29/2025,Realforeclose.com,CACE-23-012521,"$94,192.94 ",494221AC5360,117 ROYAL PARK DR,"OAKLAND PARK, 33309",,,
"Auction Starts
07/25/2025 10:00 AM ET",https://hillsborough.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/25/2025,Realforeclose.com,292023CA012341A001HC,"$484,779.85 ",MULTIPLE PARCEL,19036 BLAKE RD,"ODESSA , FL- 33556",,,
"Auction Starts
08/06/2025 10:00 AM ET",https://pinellas.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/06/2025,Realforeclose.com,522024CA001994XXCICI,"$307,695.70 ",Property Appraiser,206 COUNTRYSIDE KEY,"OLDSMAR, FL- 34677",,,
"Auction Starts
07/09/2025 11:00 AM ET",https://myorangeclerk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/09/2025,Realforeclose.com,2018-CA-007877-O,"$224,462.82 ",Property Appraiser,2408 MAYER ST,"ORLANDO, 32806",,,
"Auction Starts
08/05/2025 11:00 AM ET",https://myorangeclerk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/05/2025,Realforeclose.com,2024-CA-006497-O,"$827,529.52 ",Property Appraiser,2266 RED GATE RD,"ORLANDO, 32818",,,
"Auction Starts
07/30/2025 11:00 AM ET",https://myorangeclerk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/30/2025,Realforeclose.com,2023-CA-012151-O,"$129,369.73 ",Property Appraiser,8845 LAMBERT LN,"ORLANDO, 32825",,,
"Auction Starts
07/09/2025 11:00 AM ET",https://myorangeclerk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/09/2025,Realforeclose.com,2021-CC-005921-O,"$32,692.32 ",LIEN,1580 GENIE ST,"ORLANDO, 32828",,,
"Auction Starts
08/05/2025 11:00 AM ET",https://myorangeclerk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/05/2025,Realforeclose.com,2017-CA-000599-O,"$1,461,521.40 ",Property Appraiser,8503 SAN MARINO BLVD,"ORLANDO, 32836",,,
"Auction Starts
08/01/2025 11:00 AM ET",https://volusia.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/01/2025,Realforeclose.com,2024 10171 CICI,$0.00 ,Property Appraiser,300 TIMBERLINE TR,"ORMOND BEACH, FL- 32174",,,
"Auction Starts
07/28/2025 10:00 AM ET",https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/28/2025,Realforeclose.com,502024CA010642XXXAMB,"$239,802.19 ",Property Appraiser,5350 WOODLAND LAKES UNIT 111,"PALM BEACH GARDENS, FL- 33418",,,
"Auction Starts
08/04/2025 10:00 AM ET",https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/04/2025,Realforeclose.com,502023CA008913XXXXMB,"$827,589.65 ",5.24E+16,72 CAYMAN PL,"PALM BEACH GARDENS, FL- 33418",,,
"Auction Starts
07/28/2025 10:00 AM ET",https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/28/2025,Realforeclose.com,502024CA009902XXXAMB,"$11,198.01 ",Property Appraiser,3230 S OCEAN BLVD # 103,"PALM BEACH, FL- 33480",,,
"Auction Starts
07/23/2025 10:00 AM ET",https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,502023CA014855XXXAMB,"$249,110.43 ",7.04E+16,4804 WATERVIEW CIR,"PALM SPRINGS, FL- 33461",,,
"Auction Starts
07/30/2025 11:00 AM CT",https://bay.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/30/2025,Realforeclose.com,22000588CA,"$75,979.08 ",Property Appraiser,1406 LINCOLN AVE,"PANAMA CITY, FL- 32401",,,
"Auction Starts
07/17/2025 10:00 AM ET",https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,CACE-24-017041,"$185,240.57 ",5.14E+11,2014 NW 89 AVE,"PEMBROKE PINES, 33024",,,
"Auction Starts
07/23/2025 10:00 AM ET",https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,CACE-23-015065,"$342,206.88 ",5.14E+11,8520 NW 10 ST,"PEMBROKE PINES, 33024",,,
"Auction Starts
07/24/2025 10:00 AM ET",https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/24/2025,Realforeclose.com,CACE-23-012397,"$79,684.38 ",514108AJ0050,9770 NW 10 ST,"PEMBROKE PINES, 33024",,,
"Auction Starts
07/30/2025 10:00 AM ET",https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/30/2025,Realforeclose.com,CACE-24-018163,"$212,673.50 ",5.14E+11,8971 NW 8 ST,"PEMBROKE PINES, 33024",,,
"Auction Starts
07/10/2025 10:00 AM ET",https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,CACE-24-016329,"$183,860.37 ",5.14E+11,10170 NW 3 ST,"PEMBROKE PINES, 33026",,,
"Auction Starts
07/22/2025 10:00 AM ET",https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/22/2025,Realforeclose.com,CACE-24-010223,"$676,623.37 ",5.14E+11,15658 SW 16 ST,"PEMBROKE PINES, 33027",,,
"Auction Starts
07/23/2025 10:00 AM ET",https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,CACE-24-011999,"$21,925.13 ",514014BM2090,1401 SW 128 TER,"PEMBROKE PINES, 33027",,,
"Auction Starts
08/01/2025 10:00 AM ET",https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/01/2025,Realforeclose.com,COCE-19-015997,"$27,377.49 ",5.14E+11,1424 SW 147 AVE,"PEMBROKE PINES, 33027",,,
"Auction Starts
07/15/2025 10:00 AM ET",https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,CACE-25-001281,"$14,394.18 ",5.14E+11,1049 NW 161 AVE,"PEMBROKE PINES, 33028",,,
"Auction Starts
07/29/2025 10:00 AM ET",https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/29/2025,Realforeclose.com,CACE-23-020126,"$128,367.45 ",5.14E+11,349 NW 207 AVE,"PEMBROKE PINES, 33029",,,
"Auction Starts
07/31/2025 10:00 AM ET",https://hillsborough.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/31/2025,Realforeclose.com,292024CA003655A001HC,"$64,680.96 ",Property Appraiser,1204 W BALL ST,"PLANT CITY , FL- 33563",,,
"Auction Starts
07/21/2025 10:00 AM ET",https://hillsborough.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/21/2025,Realforeclose.com,292024CA002542A001HC,"$240,493.19 ",Property Appraiser,2708 DE MONTMOLLIN RD,"PLANT CITY, FL- 33565",,,
"Auction Starts
07/25/2025 10:00 AM ET",https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/25/2025,Realforeclose.com,COCE-24-045096,"$12,627.93 ",494134BB0170,7450 NW 17 ST,"PLANTATION, 33313",,,
"Auction Starts
07/09/2025 10:00 AM ET",https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/09/2025,Realforeclose.com,CACE-24-008397,"$504,173.19 ",5.04E+11,7541 NW 7 ST,"PLANTATION, 33317",,,
"Auction Starts
07/17/2025 10:00 AM ET",https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,CACE-20-020831,"$516,660.09 ",5.04E+11,380 SW 55 AVE,"PLANTATION, 33317",,,
"Auction Starts
07/17/2025 10:00 AM ET",https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,CACE-24-017687,"$36,857.82 ",504103CA0450,6555 W BROWARD BLVD,"PLANTATION, 33317",,,
"Auction Starts
07/17/2025 10:00 AM ET",https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,CACE-23-017796,"$2,882,866.17 ",5.04E+11,343 MERLIN WAY,"PLANTATION, 33324",,,
"Auction Starts
07/24/2025 10:00 AM ET",https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/24/2025,Realforeclose.com,CACE-24-003981,"$311,408.43 ",504104AA0060,865 NW 80 TER,"PLANTATION, 33324",,,
"Auction Starts
07/22/2025 10:00 AM ET",https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/22/2025,Realforeclose.com,CACE-24-007251,"$875,734.22 ",4.94E+11,1120 SE 6 TER,"POMPANO BEACH, 33060",,,
"Auction Starts
07/22/2025 10:00 AM ET",https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/22/2025,Realforeclose.com,CACE-24-017931,"$15,685.79 ",484226AK0030,2310 NW 3 AVE,"POMPANO BEACH, 33060",,,
"Auction Starts
07/24/2025 10:00 AM ET",https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/24/2025,Realforeclose.com,CACE-25-004732,"$1,703,304.54 ",4.94E+11,201 SE 12 ST,"POMPANO BEACH, 33060",,,
"Auction Starts
07/15/2025 10:00 AM ET",https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,CACE-24-017958,"$29,195.81 ",494306CB0140,1000 S OCEAN BLVD,"POMPANO BEACH, 33062",,,
"Auction Starts
07/15/2025 10:00 AM ET",https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,CACE-22-015477,"$310,342.38 ",4.84E+11,1750 NE 42 CT,"POMPANO BEACH, 33064",,,
"Auction Starts
07/10/2025 10:00 AM ET",https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,CACE-23-012375,"$220,219.04 ",494204CC0300,2601 S COURSE DR,"POMPANO BEACH, 33069",,,
"Auction Starts
07/18/2025 10:00 AM ET",https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,COCE-25-015044,"$14,057.97 ",494203BG0360,2228 N CYPRESS BEND DR,"POMPANO BEACH, 33069",,,
"Auction Starts
07/21/2025 10:00 AM ET",https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/21/2025,Realforeclose.com,502023CA011812XXXXMB,"$112,704.00 ",5.64E+16,140 W 34TH ST 1,"RIVIERA BEACH, FL- 33404",,,
"Auction Starts
07/14/2025 10:00 AM ET",https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,502022CA006552XXXXMB,"$329,862.67 ",4.14E+14,12525 51ST CT N,"ROYAL PALM BEACH, FL- 33411",,,
"Auction Starts
07/22/2025 10:00 AM ET",https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/22/2025,Realforeclose.com,502022CA008025XXXXMB,"$86,685.93 ",7.24E+16,96 EAST CT,"ROYAL PALM BEACH, FL- 33411",,,
