Address,City,State,Postal,County,Date,Time,Case,URL,Source,Atty,Atty_Contact
1600 S OCEAN DR,HOLLYWOOD,FL, 33019,broward,07/10/2025,10:00 AM ET,CACE-24-007141,https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,,
1954 THOMAS ST,HOLLYWOOD,FL, 33020,broward,07/10/2025,10:00 AM ET,CACE-23-016296,https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,,
1527 E LAKE CT,HOLLYWOOD,FL, 33020,broward,07/10/2025,10:00 AM ET,CACE-24-012327,https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,,
4946 SW 38 WAY,HOLLYWOOD,FL, 33312,broward,07/10/2025,10:00 AM ET,CACE-18-017473,https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,,
6075 MOONBEAM DR,LAKE WORTH,PA,  33463,palmbeach,07/10/2025,10:00 AM ET,502024CA000314XXXAMB,https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,,
10170 NW 3 ST,PEMBROKE PINES,FL, 33026,broward,07/10/2025,10:00 AM ET,CACE-24-016329,https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,,
2601 S COURSE DR,POMPANO BEACH,FL, 33069,broward,07/10/2025,10:00 AM ET,CACE-23-012375,https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,,
803 36TH ST,WEST PALM BEACH,PA,  33407,palmbeach,07/10/2025,10:00 AM ET,502024CA004330XXXAMB,https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,,
362 CAPE AVE,SAINT AUGUSTINE,FL,  32084,saintjohns,07/10/2025,12:00 PM ET,CA23-1765,https://saintjohns.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,,
6372 PUTMAN STREET,ST AUGUSTINE,FL,  32080,saintjohns,07/10/2025,12:00 PM ET,CC25-1133,https://saintjohns.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,,
1341 SE 3 AVE,DANIA BEACH,FL, 33004,broward,07/11/2025,10:00 AM ET,COWE-24-054329,https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,,
9450 S BELFORT CIR,TAMARAC,FL, 33321,broward,07/11/2025,10:00 AM ET,COCE-24-060262,https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,,
1025 SE 3RD ST,BELLE GLADE,PA,  33430,palmbeach,07/14/2025,10:00 AM ET,502023CA011888XXXXMB,https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
285 NW 35TH ST,BOCA RATON,PA,  33431-5831,palmbeach,07/14/2025,10:00 AM ET,502016CA010350XXXXMB,https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
111 OCEAN PKWY,BOYNTON BEACH,PA,  33435,palmbeach,07/14/2025,10:00 AM ET,502024CA003230XXXAMB,https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
3130 SW 20TH TER A2,DELRAY BEACH,PA,  33445,palmbeach,07/14/2025,10:00 AM ET,502023CA009265XXXXMB,https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
5810 ERIK WAY,GREENACRES,PA,  33463,palmbeach,07/14/2025,10:00 AM ET,502023CA012103XXXXMB,https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
12525 51ST CT N,ROYAL PALM BEACH,PA,  33411,palmbeach,07/14/2025,10:00 AM ET,502022CA006552XXXXMB,https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
1091 PRIMROSE LN,WELLINGTON,PA,  33414,palmbeach,07/14/2025,10:00 AM ET,502024CA000109XXXAMB,https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
720 LOCUST ST,WEST PALM BEACH,PA,  33405,palmbeach,07/14/2025,10:00 AM ET,502019CA001468XXXXMB,https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
6815 MONMOUTH RD,WEST PALM BEACH,PA,  33413,palmbeach,07/14/2025,10:00 AM ET,502022CA012306XXXXMB,https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
2810 AVENUE H,FORT PIERCE,FL, 34947,stlucie,07/15/2025,08:00 AM ET,2023CA000324,https://stlucie.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,,
1000 SW 16TH ST,BOYNTON BEACH,PA,  33426,palmbeach,07/15/2025,10:00 AM ET,502023CA016207XXXAMB,https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,,
620 NW 104 AVE,CORAL SPRINGS,FL, 33071,broward,07/15/2025,10:00 AM ET,CACE-23-015403,https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,,
1533 SE 4 CT,DEERFIELD BEACH,FL, 33441,broward,07/15/2025,10:00 AM ET,CACE-23-016931,https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,,
1218 NW 2 AVE,FORT LAUDERDALE,FL, 33311,broward,07/15/2025,10:00 AM ET,CACE-24-016086,https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,,
1711 NW 27 TER,FORT LAUDERDALE,FL, 33311,broward,07/15/2025,10:00 AM ET,CACE-24-016105,https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,,
408 SW 25 TER,FORT LAUDERDALE,FL, 33312,broward,07/15/2025,10:00 AM ET,CACE-24-007190,https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,,
3940 NW 34 AVE,LAUDERDALE LAKES,FL, 33309,broward,07/15/2025,10:00 AM ET,CACE-23-022414,https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,,
2800 SOMERSET DR,LAUDERDALE LAKES,FL, 33311,broward,07/15/2025,10:00 AM ET,CACE-23-017801,https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,,
1000 S OCEAN BLVD,POMPANO BEACH,FL, 33062,broward,07/15/2025,10:00 AM ET,CACE-24-017958,https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,,
1750 NE 42 CT,POMPANO BEACH,FL, 33064,broward,07/15/2025,10:00 AM ET,CACE-22-015477,https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,,
6005 DEL LAGO CIR,SUNRISE,FL, 33313,broward,07/15/2025,10:00 AM ET,CACE-21-018520,https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,,
12680 NW 14 ST,SUNRISE,FL, 33323,broward,07/15/2025,10:00 AM ET,CACE-20-003897,https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,,
9311 NW 39 ST,SUNRISE,FL, 33351,broward,07/15/2025,10:00 AM ET,CACE-24-009351,https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,,
4412 WOODLAND CIR,TAMARAC,FL, 33319,broward,07/15/2025,10:00 AM ET,CACE-24-002499,https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,,
5408 NW 49 AVE,TAMARAC,FL, 33319,broward,07/15/2025,10:00 AM ET,CACE-24-010531,https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,,
7101 NW 68 ST,TAMARAC,FL, 33321,broward,07/15/2025,10:00 AM ET,CACE-24-012276,https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,,
16100 GOLF CLUB RD,WESTON,FL, 33326,broward,07/15/2025,10:00 AM ET,CACE-17-017401,https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,,
1627 SWEETGUM TER,WESTON,FL, 33327,broward,07/15/2025,10:00 AM ET,CACE-18-026372,https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,,
2625 NE 14 AVE,WILTON MANORS,FL, 33334,broward,07/15/2025,10:00 AM ET,CACE-24-012970,https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,,
220 NW 7 ST,HIGH SPRINGS ,FL,  32643,alachua,07/15/2025,11:00 AM ET,01 2024 CA 003092,https://alachua.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,,
11530 HOLTON LN,JACKSONVILLE ,FL,  32219,duval,07/15/2025,11:00 AM ET,16-2023-CA-009362-XXXX-MA,https://duval.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,,
37340 TROPICAL DRIVE,ZEPHYRHILLS,PA, 33541,pasco,07/15/2025,11:00 AM ET,51-2023-CA-000539-CAAX-ES,https://pasco.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,,
1310 SW 9TH TER,BOCA RATON,PA,  33486,palmbeach,07/16/2025,10:00 AM ET,502024CA002186XXXAMB,https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
1301 NW 12TH AVE 311A,BOCA RATON,PA,  33486,palmbeach,07/16/2025,10:00 AM ET,502025CA000107XXXAMB,https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
2598 N 53RD ST,BOCA RATON,PA,  33496,palmbeach,07/16/2025,10:00 AM ET,502024CA004088XXXAMB,https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
9746 NICKELS BLVD,BOYNTON BEACH,PA,  33436,palmbeach,07/16/2025,10:00 AM ET,502023CA016859XXXAMB,https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
13 WESTGATE LN D,BOYNTON BEACH,PA,  33436,palmbeach,07/16/2025,10:00 AM ET,502024CA007405XXXAMB,https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
9540 SHADYBROOK DR 102,BOYNTON BEACH,PA,  33437,palmbeach,07/16/2025,10:00 AM ET,502024CA009011XXXAMB,https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
2660 NW 83 TER,CORAL SPRINGS,FL, 33065,broward,07/16/2025,10:00 AM ET,CACE-23-002214,https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
5339 NW 4 TER,DEERFIELD BEACH,FL, 33064,broward,07/16/2025,10:00 AM ET,CACE-24-007651,https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
5028 NW 6TH ST,DELRAY BEACH,PA,  33445,palmbeach,07/16/2025,10:00 AM ET,502017CA009398XXXXMB,https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
14095 ROYAL VISTA DR 305,DELRAY BEACH,PA,  33484,palmbeach,07/16/2025,10:00 AM ET,502024CA010457XXXAMB,https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
140 FOX RD,HOLLYWOOD,FL, 33024,broward,07/16/2025,10:00 AM ET,CACE-24-009971,https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
245 E THATCH PALM CIR,JUPITER,PA,  33458,palmbeach,07/16/2025,10:00 AM ET,502024CC016719XXXAMB,https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
8444 LINDEN WAY,LAKE WORTH,PA,  33467,palmbeach,07/16/2025,10:00 AM ET,502022CA003022XXXXMB,https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
835 SALEM LN,LAKE WORTH,PA,  33467,palmbeach,07/16/2025,10:00 AM ET,502024CA008769XXXAMB,https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
4078 COONTIE CT,LANTANA,PA,  33462,palmbeach,07/16/2025,10:00 AM ET,502023CA001534XXXXMB,https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
16229 TANGERINE BLVD,LOXAHATCHEE,PA,  33470,palmbeach,07/16/2025,10:00 AM ET,502024CA004826XXXAMB,https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
18022 SW 33 ST,MIRAMAR,FL, 33029,broward,07/16/2025,10:00 AM ET,CACE-22-006149,https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
5116 VENETIAN BLVD NORTHEAST,SAINT PETERSBURG,FL,  33703,pinellas,07/16/2025,10:00 AM ET,522023CA007501XXCICI,https://pinellas.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
14101 LURAY RD,SOUTHWEST RANCHES,FL, 33330,broward,07/16/2025,10:00 AM ET,CACE-21-018574,https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
4975 E SABAL PALM BLVD,TAMARAC,FL, 33319,broward,07/16/2025,10:00 AM ET,CACE-24-018055,https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
9955 N BELFORT CIR,TAMARAC,FL, 33321,broward,07/16/2025,10:00 AM ET,CACE-24-007330,https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
616 LOCUST ST,TARPON SPRINGS,FL,  34689,pinellas,07/16/2025,10:00 AM ET,522024CA001625XXCICI,https://pinellas.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
2433 PALM RD,WEST PALM BEACH,PA,  33406,palmbeach,07/16/2025,10:00 AM ET,502023CA009441XXXXMB,https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
4118 41ST WAY,WEST PALM BEACH,PA,  33407,palmbeach,07/16/2025,10:00 AM ET,502024CA010265XXXAMB,https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
5600 N FLAGLER DR 1502,WEST PALM BEACH,PA,  33407,palmbeach,07/16/2025,10:00 AM ET,502025CA000646XXXAMB,https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
5043 CRESTHAVEN BLVD F,WEST PALM BEACH,PA,  33415,palmbeach,07/16/2025,10:00 AM ET,502023CA012526XXXXMB,https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
5153 BRECKENRIDGE PL 39,WEST PALM BEACH,PA,  33417,palmbeach,07/16/2025,10:00 AM ET,502024CA012081XXXAMB,https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
818 NW 28 CT,WILTON MANORS,FL, 33311,broward,07/16/2025,10:00 AM ET,CACE-23-017074,https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
17360 BIRCHWOOD LN,FORT MYERS ,FL,  33908,lee,07/17/2025,09:00 AM ET,24-CA-007777,https://lee.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
6366 ROYAL WOODS DR,FORT MYERS,FL,  33908,lee,07/17/2025,09:00 AM ET,23-CA-012778,https://lee.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
10722 LA PLACIDA DR,CORAL SPRINGS,FL, 33065,broward,07/17/2025,10:00 AM ET,CACE-25-001442,https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
707 SW 7 ST,DANIA BEACH,FL, 33004,broward,07/17/2025,10:00 AM ET,CACE-24-013606,https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
3930 CRYSTAL LAKE DR,DEERFIELD BEACH,FL, 33064,broward,07/17/2025,10:00 AM ET,CACE-23-018100,https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
2026 NE 32 AVE,FORT LAUDERDALE,FL, 33305,broward,07/17/2025,10:00 AM ET,CACE-24-011210,https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
5121 NE 17 TER,FORT LAUDERDALE,FL, 33334,broward,07/17/2025,10:00 AM ET,CACE-19-000543,https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
8453 N CORAL CIR,NORTH LAUDERDALE,FL, 33068,broward,07/17/2025,10:00 AM ET,CACE-24-013832,https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
2014 NW 89 AVE,PEMBROKE PINES,FL, 33024,broward,07/17/2025,10:00 AM ET,CACE-24-017041,https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
380 SW 55 AVE,PLANTATION,FL, 33317,broward,07/17/2025,10:00 AM ET,CACE-20-020831,https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
6555 W BROWARD BLVD,PLANTATION,FL, 33317,broward,07/17/2025,10:00 AM ET,CACE-24-017687,https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
343 MERLIN WAY,PLANTATION,FL, 33324,broward,07/17/2025,10:00 AM ET,CACE-23-017796,https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
3955 N NOB HILL RD,SUNRISE,FL, 33351,broward,07/17/2025,10:00 AM ET,CACE-24-008033,https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
2800 RIVERSIDE DR,CORAL SPRINGS,FL, 33065,broward,07/18/2025,10:00 AM ET,COCE-25-014584,https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,,
6716 W SAMPLE RD,CORAL SPRINGS,FL, 33067,broward,07/18/2025,10:00 AM ET,COWE-24-053357,https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,,
6925 NW 11 ST,MARGATE,FL, 33063,broward,07/18/2025,10:00 AM ET,CONO-23-006202,https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,,
7041 MALLORCA CRES,BOCA RATON,PA,  33433,palmbeach,07/21/2025,10:00 AM ET,502024CA000680XXXAMB,https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/21/2025,Realforeclose.com,,
640 FORESTERIA DR,LAKE PARK,PA,  33403,palmbeach,07/21/2025,10:00 AM ET,502023CA001518XXXXMB,https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/21/2025,Realforeclose.com,,
123 AMHERST LN,LAKE WORTH,PA,  33467,palmbeach,07/21/2025,10:00 AM ET,502024CA003304XXXAMB,https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/21/2025,Realforeclose.com,,
2708 DE MONTMOLLIN RD,PLANT CITY,FL,  33565,hillsborough,07/21/2025,10:00 AM ET,292024CA002542A001HC,https://hillsborough.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/21/2025,Realforeclose.com,,
140 W 34TH ST 1,RIVIERA BEACH,PA,  33404,palmbeach,07/21/2025,10:00 AM ET,502023CA011812XXXXMB,https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/21/2025,Realforeclose.com,,
2016 SHOMA DR,ROYAL PALM BEACH,PA,  33414,palmbeach,07/21/2025,10:00 AM ET,502024CA011232XXXAMB,https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/21/2025,Realforeclose.com,,
244 WALTON BLVD,WEST PALM BEACH,PA,  33405,palmbeach,07/21/2025,10:00 AM ET,502024CA010819XXXAMB,https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/21/2025,Realforeclose.com,,
6086 SUGAR LOAF LN,WEST PALM BEACH,PA,  33411,palmbeach,07/21/2025,10:00 AM ET,502024CA008134XXXAMB,https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/21/2025,Realforeclose.com,,
36795 CONLEY STREET,ZEPHYRHILLS,PA, 33541,pasco,07/21/2025,11:00 AM ET,51-2024-CC-007174-CCAX-ES,https://pasco.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/21/2025,Realforeclose.com,,
314 W MARTIN LUTHER KING JR BL,BOYNTON BEACH,PA,  33435,palmbeach,07/22/2025,10:00 AM ET,502023CA009105XXXXMB,https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/22/2025,Realforeclose.com,,
3614 W BELL DR,DAVIE,FL, 33328,broward,07/22/2025,10:00 AM ET,CACE-24-012742,https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/22/2025,Realforeclose.com,,
1775 N ANDREWS SQ,FORT LAUDERDALE,FL, 33311,broward,07/22/2025,10:00 AM ET,CACE-24-001265,https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/22/2025,Realforeclose.com,,
530 E MELROSE CIR,FORT LAUDERDALE,FL, 33312,broward,07/22/2025,10:00 AM ET,CACE-23-016206,https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/22/2025,Realforeclose.com,,
5626 ATLANTA ST,HOLLYWOOD,FL, 33021,broward,07/22/2025,10:00 AM ET,CACE-24-012513,https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/22/2025,Realforeclose.com,,
4390 NW 38 TER,LAUDERDALE LAKES,FL, 33309,broward,07/22/2025,10:00 AM ET,CACE-24-008927,https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/22/2025,Realforeclose.com,,
5860 NW 44 ST,LAUDERHILL,FL, 33319,broward,07/22/2025,10:00 AM ET,CACE-23-019930,https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/22/2025,Realforeclose.com,,
6060 S FALLS CIRCLE DR,LAUDERHILL,FL, 33319,broward,07/22/2025,10:00 AM ET,CACE-25-000324,https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/22/2025,Realforeclose.com,,
6201 N FALLS CIRCLE DR,LAUDERHILL,FL, 33319,broward,07/22/2025,10:00 AM ET,CACE-25-001945,https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/22/2025,Realforeclose.com,,
