Address,City,State,Postal,County,Date,Time,Case,URL,Source,Atty,Atty_Contact
1501 Corte Capriana,Escondido,CA,92026, San Diego ,2025-07-25 00:00:00,9:00 am,CA-25-1009997...,https://www.auction.com/details/1501-corte-capriana-escondido-ca-1783168,Auction.com,Quality Loan Service Corporation,(866) 645-7711
1501 Howard Ct,Hobart,IN,46342, Lake ,2025-08-01 00:00:00,,24-025653,https://www.auction.com/details/1501-howard-ct-hobart-in-1765238,Auction.com,Manley Deas Kochalski LLC.,
1501 N Mercer St,New Castle,PA,16105, Lawrence ,2025-07-09 00:00:00,,,https://www.auction.com/details/1501-n-mercer-st-new-castle-pa-1741640,Auction.com,"Stern And Eisenberg, PC",215-572-8111 Ext1060
1501 Park Rd,Jackson,MI,49203,Jackson,2025-07-23 00:00:00,10:00AM,,https://www.xome.com/auctions/1501-Park-Rd-Jackson-MI-49203-407133244,Xome.com,"Randall S. Miller & Associates, P.C",248-335-9200
1501 W 16Th St,Sedalia,MO,65301, Pettis ,2025-07-17 00:00:00,10:00 am,MO250128,https://www.auction.com/details/1501-w-16th-st-sedalia-mo-1779320,Auction.com,"The Sayer Law Group, P.C.",(319) 234-2530
15018 Silver Tree Cove,Von Ormy,TX,78073,Bexar,2025-08-05 00:00:00,10:00AM,,https://www.xome.com/auctions/15018-Silver-Tree-Cove-Von-Ormy-TX-78073-365873950,Xome.com,"Mackie Wolf Zientz & Mann, P.C.",214-635-2650
1502 Garst Rd,Shady Side,MD,20764,Annearundel,2025-07-22 00:00:00,10:00AM,,https://www.xome.com/auctions/1502-Garst-Road-Shady-Side-MD-20764-381873861,Xome.com,Logs Legal Group LLP,703-449-5800
1502 Richardson St,Athens,TN,37303, Mcminn ,2025-07-17 00:00:00,2:00 pm,25-02021,https://www.auction.com/details/1502-richardson-st-athens-tn-1769471,Auction.com,"Rubin Lublin, LLC",
1503 Allen Rd,Tahlequah,OK,74464, Cherokee ,2025-07-16 00:00:00,,,https://www.auction.com/details/1503-e-allen-rd-tahlequah-ok-1759025,Auction.com,"The Mortgage Law Firm, Plc",(619) 465-8200
1503 Wood Ave Se,Attalla,AL,35954, Etowah ,2025-07-16 00:00:00,11:00 am,30-FC-25-0122...,https://www.auction.com/details/1503-wood-ave-se-attalla-al-1765872,Auction.com,"Spina And Lavelle, PC",(205) 298-1800
15038 Nookachamps Rd,Mount Vernon,WA,98273, Skagit ,2025-08-08 00:00:00,9:00 am,WA-24-1002524...,https://www.auction.com/details/15038-nookachamps-rd-mount-vernon-wa-1782339,Auction.com,"Mccarthy & Holthus, LLP",
1504 E Lacrosse Ave,Spokane,WA,99207, Spokane ,2025-07-11 00:00:00,9:00 am,WA07000354-24,https://www.auction.com/details/1504-e-lacrosse-ave-spokane-wa-1701542,Auction.com,Trustee Corps,(949) 252-8300
1504 Zuni Rd,Pueblo,CO,81001, Pueblo ,2025-07-30 00:00:00,,22-027768,https://www.auction.com/details/1504-zuni-rd-pueblo-co-1722611,Auction.com,"Janeway Law Firm, PC",
15047 E Louisiana Dr A,Aurora,CO,80012,Arapahoe,2025-08-06 00:00:00,10:00AM,,https://www.xome.com/auctions/15047-E-Louisiana-Drive-A-Aurora-CO-80012-405119480,Xome.com,"Halliday, Watkins & Mann, P.C.",801-355-2886
1505 Inwood Ave,Norfolk,VA,23503, City Of Norfolk ,2025-07-16 00:00:00,10:00 am,25-000782,https://www.auction.com/details/1505-inwood-ave-norfolk-va-1745709,Auction.com,"Tromberg, Morris & Partners, PLLC",(561) 338-4101
1505 N Main St,Hutchinson,KS,67501, Reno ,2025-07-22 00:00:00,,ISEALNAT,https://www.auction.com/details/1505-n-main-st-hutchinson-ks-1777921,Auction.com,"Bonial And Associates, P.C.",(913) 677-0253
1505 Newton St,Port Charlotte,FL,  339,Charlotte,07/09/2025,11:00 AM ET,24000669CA,https://charlotte.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/09/2025,Realforeclose.com,Lender Legal PLLC,407-730-4644
15050 E State Fair St,Detroit,MI,48205, Wayne ,2025-07-17 00:00:00,,524096F01,https://www.auction.com/details/15050-e-state-fair-st-detroit-mi-1773359,Auction.com,"Trott And Trott, P.C.",(248) 642-2515
15055 Loxley Ln,Lansing,MI,48906, Ingham ,2025-07-17 00:00:00,,25-001639-1,https://www.auction.com/details/15055-loxley-ln-lansing-mi-1782779,Auction.com,Schneiderman & Sherman PC - Best Homes Title,(248) 539-7400
1506 Canal St,Lehigh Acres,FL,  339,Lee,07/31/2025,09:00 AM ET,23-CA-005553,https://lee.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/31/2025,Realforeclose.com,,
1506 Ne Echo Dr,Bremerton,WA,98311, Kitsap ,2025-08-01 00:00:00,1:00 pm,23-66840,https://www.auction.com/details/1506-ne-echo-dr-bremerton-wa-1708693,Auction.com,"North Star Trustee, LLC",(206) 866-5345
1507 W Mesquite Ave,Apache Junction,AZ,85120, Pinal ,2025-07-31 00:00:00,10:00 am,179628,https://www.auction.com/details/1507-w-mesquite-ave-apache-junction-az-1739453,Auction.com,Prime Recon LLC,(888) 725-4142
15075 Gilliland Rd,Linesville,PA,16424, Crawford ,2025-08-01 00:00:00,,,https://www.auction.com/details/15075-gilliland-rd-linesville-pa-1772396,Auction.com,"Hill Wallack, LLP",
1508 Constance Ave,Dayton ,OH, 4540,Montgomery,07/18/2025,09:00 AM ET,2025 CV 00395 (0),https://montgomery.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,,
1508 Greenwood Ave,Trenton,NJ,08609,Mercer,2025-07-09 00:00:00, 2:00 PM ,23-122320-LER,https://www.hubzu.com/property/91716527741-1508-GREENWOOD-AVE-Trenton-NJ-08609,Hubzu.com,"Robertson Anschutz Schneid Crane & Partners, PLLC",973-575-0707
1508 Morton St,Lake Odessa,MI,48849, Ionia ,2025-07-17 00:00:00,,,https://www.auction.com/details/1508-morton-st-lake-odessa-mi-1785019,Auction.com,"Trott And Trott, P.C.",(248) 642-2515
1508 W Springfield Ave,Champaign,IL,61821, Champaign ,2025-08-06 00:00:00,,,https://www.auction.com/details/1508-w-springfield-ave-champaign-il-1783490,Auction.com,"Mccalla Raymer Leibert Pierce, LLC",(312) 346-9088
1509 Carol Dr,Memphis,TN,38116, Shelby ,2025-08-07 00:00:00,11:00 am,362696,https://www.auction.com/details/1509-carol-dr-memphis-tn-1782908,Auction.com,Wilson And Associates PLLC,(901) 578-9914
1509 Lincoln Blvd,Muscatine,IA,52761, Muscatine ,2025-07-22 00:00:00,,247947,https://www.auction.com/details/1509-lincoln-blvd-muscatine-ia-1758741,Auction.com,"South Law, P.C.",(913) 663-7600
1509 N Grand St,Pittsburg,KS,66762, Crawford ,2025-07-29 00:00:00,,247201,https://www.auction.com/details/1509-n-grand-st-pittsburg-ks-1766804,Auction.com,"South Law, P.C.",(913) 663-7600
15090 Call Rd,Mount Sterling ,OH, 4314,Pickaway,08/05/2025,01:30 PM ET,2023CI0264 (0),https://pickaway.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/05/2025,Realforeclose.com,,
15096 Walnut St,Hesperia,CA,92345,Sanbernardino,2025-07-21 00:00:00,01:00PM,,https://www.xome.com/auctions/15096-Walnut-St-Hesperia-CA-92345-406590331,Xome.com,"Mccalla Raymer Leibert Pierce, LLC","301 E. Ocean Blvd., Suite 1720, Long Beach, CA 90802"
151 Antioch Dr,Elyria ,OH, 4403,Lorain,08/06/2025,10:00 AM ET,22CV206941,https://lorain.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/06/2025,Realforeclose.com,,
151 Lake Rdg Dr,Mason,MI,48854,Ingham,2025-07-24 00:00:00,10:00AM,,https://www.xome.com/auctions/151-Lake-Ridge-Dr-Mason-MI-48854-407949826,Xome.com,"Randall S. Miller & Associates, P.C",248-335-9200
151 Sand Hill Rd,Monmouth Jct,NJ,08852, Middlesex ,2025-07-23 00:00:00,1:30 pm,23-170863,https://www.auction.com/details/151-sand-hills-rd-monmouth-jct-nj-1774447,Auction.com,"Ras Citron, LLC - Nj",
151 Tom Wilson Rd,Cumberland,TN,37050, Stewart ,2025-07-16 00:00:00,11:00 am,25-004000-1,https://www.auction.com/details/151-tom-wilson-rd-cumberland-city-tn-1770878,Auction.com,Padgett Law Group,
151 W 8Th St,Ajo,AZ,85321, Pima ,2025-07-16 00:00:00,10:00 am,25-73521,https://www.auction.com/details/151-w-8th-st-ajo-az-1728166,Auction.com,"Zbs Law, LLP",(602) 282-6188
1510 10Th St,Oroville,CA,95965,Butte,2025-07-16 00:00:00,03:30PM,,https://www.xome.com/auctions/1510-10th-St-Oroville-CA-95965-407719072,Xome.com,"Nestor Solutions, LLC","214 5th St, Suite 205, Huntington Beach, CA 92648"
1510 Garfield St,Piqua ,OH, 4535,Miami,07/16/2025,10:00 AM ET,23CV00111 (0),https://miami.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
1510 Nw 17 St,Homestead,FL,  330,Miamidade,07/22/2025,09:00 AM ET,2023-011691-CA-01,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/22/2025,Realforeclose.com,,
1510 Nw 17Th St,Homestead,FL,33030,Miami-Dade,2025-07-22 00:00:00,10:00AM,,https://www.xome.com/auctions/1510-Nw-17th-St-Homestead-FL-33030-395937204,Xome.com,"Miller, George & Suggs, PLLC",786-268-9954
1510 W 700 S,Syracuse,UT,84075, Davis ,2025-07-22 00:00:00,,,https://www.auction.com/details/1510-w-700-s-syracuse-ut-1776755,Auction.com,"Halliday, Watkins And Mann, P.C.",(801) 355-2886
15103 Balsam Dr Se,Huntsville,AL,35803,Madison,2025-08-07 00:00:00,11:00AM,,https://www.xome.com/auctions/15103-Balsam-Dr-Se-Huntsville-AL-35803-407650241,Xome.com,"Rubin Lublin, LLC",770-246-3300
15108 N B Cir,El Mirage,AZ,85335, Maricopa ,2025-07-17 00:00:00,10:00 am,AZ-25-1006963...,https://www.auction.com/details/15108-n-b-cir-el-mirage-az-1774514,Auction.com,Quality Loan Service Corporation,(866) 645-7711
1511 Hayes St,Muskogee,OK,74403, Muskogee ,2025-07-24 00:00:00,,,https://www.auction.com/details/1511-hayes-st-muskogee-ok-1767814,Auction.com,"Bonial & Associates, P.C.",(405) 285-8100
1512 E 8Th St,Pueblo,CO,81001, Pueblo ,2025-07-16 00:00:00,,25-033995,https://www.auction.com/details/1512-e-8th-st-pueblo-co-1773200,Auction.com,"Janeway Law Firm, PC",
15121 Wern Valley Dr,Holly,MI,48442, Oakland ,2025-07-15 00:00:00,,,https://www.auction.com/details/15121-western-valley-dr-holly-mi-1759597,Auction.com,Orlans PC,(248) 502-1400
15124 Se Yamhill St,Portland,OR,97233,Multnomah,2025-07-30 00:00:00, 10:00 AM ,132048-OR,https://www.hubzu.com/property/91717216355-15124-SE-YAMHILL-ST-Portland-OR-97233,Hubzu.com,Aldridge Pite LLP,858-750-7600
1513 Plymouth Ln,Antioch,CA,94509, Contra Costa ,2025-07-22 00:00:00,9:00 am,TS 0000001025...,https://www.auction.com/details/1513-plymouth-ln-antioch-ca-1773850,Auction.com,Barrett Daffin Frappier Treder And Weiss,(866) 795-1852
1513 Sw 18 Ave,Fort Lauderdale,FL, 3331,Broward,07/30/2025,10:00 AM ET,CACE-25-004712,https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/30/2025,Realforeclose.com,,
1514 W 5Th St,El Dorado,AR,71730, Union ,2025-07-14 00:00:00,10:00 am,362376,https://www.auction.com/details/1514-w-5th-st-el-dorado-ar-1738285,Auction.com,Wilson And Associates PLLC,(501) 219-9388
1515 Clarkton St,Mack,CO,  815,Mesa,08/06/2025,10:00 AM MT,2024-0199,https://mesa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/06/2025,Realforeclose.com,,
1515 Mulberry St,Reading,PA,19604, Berks ,2025-07-11 00:00:00,,2544120,https://www.auction.com/details/1515-mulberry-st-reading-pa-1728560,Auction.com,"Purcell, Krug And Haller",
1516 9Th St W,Red Bay,AL,35582,Franklin,2025-07-11 00:00:00,11:00AM,,https://www.xome.com/auctions/1516-9th-St-W-Red-Bay-AL-35582-406804600,Xome.com,"Rubin Lublin, LLC",770-246-3300
1516 Bell Rd,Niles,MI,49120, Berrien ,2025-07-25 00:00:00,,524266F01,https://www.auction.com/details/1516-bell-rd-niles-mi-1778796,Auction.com,"Trott And Trott, P.C.",(248) 642-2515
1516 Commercial Pl,Zephyrhills,PA, 3354,Pasco,07/22/2025,11:00 AM ET,51-2024-CA-001247-CAAX-ES,https://pasco.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/22/2025,Realforeclose.com,,
1516 Dogwood Dr,Jacksonville,AR,72076, Pulaski ,2025-07-21 00:00:00,10:00 am,109210-1,https://www.auction.com/details/1516-dogwood-dr-jacksonville-ar-1745478,Auction.com,"Mickel Law Firm, P.A.",
1516 Sentinel St,Holiday,PA, 3469,Pasco,07/16/2025,11:00 AM ET,51-2024-CA-002577-CAAX-WS,https://pasco.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
1516 Sunrise Dr,Clarkston,WA,99403, Asotin ,2025-07-11 00:00:00,9:00 am,WA-25-1006258...,https://www.auction.com/details/1516-sunrise-dr-clarkston-wa-1689116,Auction.com,"Mccarthy & Holthus, LLP",
1518 E Rose Ave,Orange,CA,92867, Orange ,2025-08-04 00:00:00,9:00 am,24-70121,https://www.auction.com/details/1518-e-rose-ave-orange-ca-1784045,Auction.com,"Zbs Law, LLP",(714) 848-7920
1518 Melanie Dr,Orlando,FL, 3282,My Orange Clerk,07/28/2025,11:00 AM ET,2020-CA-002118-O,https://myorangeclerk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/28/2025,Realforeclose.com,,
1518 Schuster,Kalamazoo,MI,49001, Kalamazoo ,2025-07-31 00:00:00,,18-017295,https://www.auction.com/details/1518-schuster-ave-kalamazoo-mi-1743214,Auction.com,Orlans PC,(248) 502-1400
15188 Sawmill Ln Ne,Bemidji,MN,56601, Beltrami ,2025-07-22 00:00:00,,054790-F1,https://www.auction.com/details/15188-sawmill-ln-bemidji-mn-1760063,Auction.com,"Wilford, Geske And Cook, P.A.",(651) 209-3300
1519 14Th St,Greeley,CO,80631, Weld ,2025-07-09 00:00:00,,24-033721,https://www.auction.com/details/1519-14th-st-greeley-co-1789039,Auction.com,"Janeway Law Firm, PC",
15199 W Fenway Ct,New Berlin,WI,53151, Waukesha ,2025-07-23 00:00:00,,,https://www.auction.com/details/15199-w-fenway-ct-new-berlin-wi-1767520,Auction.com,Phillip A Norman PC,(262) 314-6564
152 W Payran St,Petaluma,CA,94952, Sonoma ,2025-07-16 00:00:00,10:00 am,24-08872CA,https://www.auction.com/details/152-w-payran-st-petaluma-ca-1765123,Auction.com,Mccalla Raymer Leibert Pierce,(770) 643-7200
152 Wwood Dr,Brentwood,NY,11717, Suffolk ,2025-07-10 00:00:00,1:00 pm,560-2067,https://www.auction.com/details/152-westwood-dr-brentwood-ny-1730271,Auction.com,"Mccabe, Weisberg And Conway, LLC",(914) 636-8900
15200 Little Filly Ct,Jacksonville,FL,  322,Duval,07/31/2025,11:00 AM ET,16-2024-CC-021378-AXXX-MA,https://duval.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/31/2025,Realforeclose.com,,
15206 Angelique Ave,Allen Park,MI,48101, Wayne ,2025-07-17 00:00:00,,,https://www.auction.com/details/15206-angelique-ave-allen-park-mi-1771284,Auction.com,"Trott And Trott, P.C.",(248) 642-2515
1521 County Rd 607,Ripley,MS,38663, Tippah ,2025-07-16 00:00:00,1:00 pm,361812,https://www.auction.com/details/1521-county-road-607-ripley-ms-1777966,Auction.com,Wilson And Associates PLLC,(601) 825-9508
15216 Chetwyn Dr,Lansing,MI,48906, Clinton ,2025-07-23 00:00:00,,,https://www.auction.com/details/15216-chetwyn-dr-lansing-mi-1745913,Auction.com,"Trott And Trott, P.C.",(248) 642-2515
15217 Omaha St,Hudson,PA, 3466,Pasco,07/15/2025,11:00 AM ET,51-2023-CA-004990-CAAX-WS,https://pasco.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,"Brock And Scott, PLLC",910-392-4988
1522 Prince St,Reading,PA,19605, Berks ,2025-07-11 00:00:00,,23-24529-FC01,https://www.auction.com/details/1522-prince-st-reading-pa-1743264,Auction.com,Brock & Scott PLLC,(844) 856-6646
1523 Blossom Ln,Baytown,TX,77521,Harris,2025-08-05 00:00:00,10:00AM,,https://www.xome.com/auctions/1523-Blossom-Ln-Baytown-TX-77521-406816019,Xome.com,"Vylla Solutions, LLC",949-517-6400
1523 S 115Th E Ave,Tulsa,OK,74128, Tulsa ,2025-07-15 00:00:00,,,https://www.auction.com/details/1523-s-115th-east-ave-tulsa-ok-1776340,Auction.com,"The Sayer Law Group, P.C.",(319) 234-2530
1523 W 40Th St,Kearney,NE,68845, Buffalo ,2025-07-10 00:00:00,10:00 am,250801,https://www.auction.com/details/1523-w-40th-st-kearney-ne-1739764,Auction.com,"South Law, P.C.",(913) 663-7600
15237 S Oak St,Dolton,IL,60419, Cook ,2025-07-09 00:00:00,12:00 pm,24 CH 9325,https://www.auction.com/details/15237-oak-st-dolton-il-1769868,Auction.com,Logs Legal Group LLP,(847) 291-1717
1524 E 82Nd St,Cleveland,OH,44103, Cuyahoga ,2025-07-22 00:00:00,2:00 PM ,CV-23-984951,https://www.auction.com/details/1524-e-82nd-st-cleveland-oh-1780804,Auction.com,Manley Deas Kochalski LLC.,(614) 220-5611
1524 Lakeshore Dr,Anniston,AL,36207,Calhoun,2025-07-17 00:00:00,11:00AM,,https://www.xome.com/auctions/1524-Lakeshore-Dr-Anniston-AL-36207-406590849,Xome.com,"Halliday, Watkins & Mann, P.C.",801-355-2886
15245 Novara St,Detroit,MI,48205, Wayne ,2025-07-17 00:00:00,,,https://www.auction.com/details/15245-novara-st-detroit-mi-1789610,Auction.com,"Trott And Trott, P.C.",(248) 642-2515
15245 Prospect St,Dearborn,MI,48126, Wayne ,2025-07-10 00:00:00,,25-001665-1,https://www.auction.com/details/15245-prospect-st-dearborn-mi-1773068,Auction.com,Schneiderman & Sherman PC - Best Homes Title,(248) 539-7400
1525 Timber Village Dr,Greenwood,IN,46142,Johnson,2025-07-17 00:00:00,10:00AM,,https://www.xome.com/auctions/1525-Timber-Village-Dr-Greenwood-IN-46142-402901052,Xome.com,"Kelley Kronenberg, P.A.",954-370-9970
15259 W Bayou Dr,Prairieville,LA,70769,Ascension,2025-07-23 00:00:00,10:00AM,,https://www.xome.com/auctions/15259-W-Bayou-Drive-Prairieville-LA-70769-407068597,Xome.com,"Dean Morris, LLC",318-388-1440
1526 N Murray Blvd,Colorado Springs,PA,  809,Elpasoco,07/09/2025,10:00 AM MT,EPC202400138,https://elpasoco.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/09/2025,Realforeclose.com,,
1527 E Lake Ct,Hollywood,FL, 3302,Broward,07/10/2025,10:00 AM ET,CACE-24-012327,https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,,
1527 Pine Rdg Ct,Montgomery,AL,36109, Montgomery ,2025-08-05 00:00:00,11:00 am,25-10526-FC01,https://www.auction.com/details/1527-pine-ridge-ct-montgomery-al-1785642,Auction.com,Brock And Scott PLLC,(205) 988-4202
15276 State St,South Holland,IL,60473, Cook ,2025-07-15 00:00:00,,1660704,https://www.auction.com/details/15276-state-st-south-holland-il-1736037,Auction.com,"Heavner, Beyers & Mihlar, LLC",(217) 422-1719
1528 E El Moro Ave,Mesa,AZ,85204, Maricopa ,2025-07-10 00:00:00,10:00 am,24-68726,https://www.auction.com/details/1528-e-el-moro-ave-mesa-az-1749102,Auction.com,"Zbs Law, LLP",(602) 282-6188
1528 Sheffield Rd,Baltimore,MD,21218, Baltimore City ,2025-07-17 00:00:00,,27-08-3969A-0...,https://www.auction.com/details/1528-sheffield-rd-baltimore-md-1778067,Auction.com,"Bww Law Group, LLC",
1529 Appleton St,Baltimore,MD,21217,Baltimorecity,2025-07-10 00:00:00,10:00AM,,https://www.xome.com/auctions/1529-Appleton-St-Baltimore-MD-21217-406168706,Xome.com,"Bww Law Group, LLC",301-961-6555
153 Se 28 Pl 1,Homestead,FL,  330,Miamidade,07/14/2025,09:00 AM ET,2025-002706-CA-01,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
1531 N Pennsylvania Ave,Mason City,IA,50401,Cerro Gordo,2025-08-05 00:00:00, 10:00 AM ,249336,https://www.hubzu.com/property/90117305379-1531-N-PENNSYLVANIA-AVE-Mason-City-IA-50401,Hubzu.com,"Southlaw, P.C.",800-381-1536
15314 Saber Point,San Antonio,TX,78253,Bexar,2025-08-05 00:00:00,10:00AM,,https://www.xome.com/auctions/15314-Saber-Point-San-Antonio-TX-78253-407065514,Xome.com,"Nestor Solutions, LLC",888-403-4115
1533 4Th St,Moundsville,WV,26041, Marshall ,2025-07-09 00:00:00,11:04 am,25-01896,https://www.auction.com/details/1533-4th-st-moundsville-wv-1782631,Auction.com,"Reisenfeld And Associates, LLC",
1533 Se 4 Ct,Deerfield Beach,FL, 3344,Broward,07/15/2025,10:00 AM ET,CACE-23-016931,https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,,
1533 Settlers Glen Dr,Round Rock,TX,78665,Williamson,2025-08-05 00:00:00, 10:00 AM ,25-000529-673,https://www.hubzu.com/property/91717304688-1533-SETTLERS-GLEN-DR-Round-Rock-TX-78665,Hubzu.com,"Power Default Services, Inc.",866-960-8299
1534 S Danielson Way,Chandler,AZ,85286, Maricopa ,2025-08-07 00:00:00,10:00 am,127002-AZ,https://www.auction.com/details/1534-s-danielson-way-chandler-az-1790877,Auction.com,Aldridge Pite LLP,(858) 750-7777
15340 Garfield Dr,Homestead,FL,  330,Miamidade,07/29/2025,09:00 AM ET,2024-023114-CA-01,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/29/2025,Realforeclose.com,,
15345 W Port Royale Ln,Surprise,AZ,85379,Maricopa,2025-07-17 00:00:00,12:00PM,,https://www.xome.com/auctions/15345-W-Port-Royale-Ln-Surprise-AZ-85379-404179634,Xome.com,"Tiffany & Bosco, P.A.",602-255-6000
1535 Minnesota Rd,Camden,NJ,08104, Camden ,2025-08-06 00:00:00,12:00 pm,,https://www.auction.com/details/1535-minnesota-rd-camden-nj-1777636,Auction.com,"Stern And Eisenberg, PC",(609) 397-9200
1537 N Colgate Ave,Springfield,MO,65802, Greene ,2025-07-15 00:00:00,2:25 pm,227883.071525...,https://www.auction.com/details/1537-n-colgate-ave-springfield-mo-1782079,Auction.com,"Millsap And Singer, LLC",(636) 537-0110
15393 Painters Ln N,West Lakeland,MN,55082, Washington ,2025-07-16 00:00:00,,055074-F1,https://www.auction.com/details/15393-painters-ln-n-west-lakeland-mn-1778615,Auction.com,"Wilford, Geske And Cook, P.A.",(651) 209-3300
154 Baileys Garage Rd,Bowersville,GA,30516,Hart,2025-08-05 00:00:00,10:00AM,,https://www.xome.com/auctions/154-Baileys-Garage-Rd-Bowersville-GA-30516-408222336,Xome.com,"Nestor Solutions, LLC",888-403-4115
154 Cane Run Ct,Duson,LA,70529, Lafayette Parish ,2025-07-16 00:00:00,,,https://www.auction.com/details/154-cane-run-ct-duson-la-1775201,Auction.com,"Jackson And Mcpherson, LLC",
154 N 325 W,Hurricane,UT,84737, Washington ,2025-07-31 00:00:00,,129872-UT,https://www.auction.com/details/154-n-325-w-hurricane-ut-1770206,Auction.com,Orange Title Insurance Agency,(858) 750-7600
1540 Hilltop Rd,Casselberry,FL,  327,Seminole,07/24/2025,11:00 AM ET,2024CC004086,https://seminole.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/24/2025,Realforeclose.com,,
